 ,Label,Area(Center Circle),Mean(Center Circle),StdDev(Center Circle),Mode(Center Circle),Min(Center Circle),Max(Center Circle),X(Center Circle),Y(Center Circle),XM(Center Circle),YM(Center Circle),Perim.(Center Circle),BX(Center Circle),BY(Center Circle),Width(Center Circle),Height(Center Circle),Major(Center Circle),Minor(Center Circle),Angle(Center Circle),Circ.(Center Circle),Feret(Center Circle),IntDen(Center Circle),Median(Center Circle),Skew(Center Circle),Kurt(Center Circle),%Area(Center Circle),RawIntDen(Center Circle),FeretX(Center Circle),FeretY(Center Circle),FeretAngle(Center Circle),MinFeret(Center Circle),AR(Center Circle),Round(Center Circle),Solidity(Center Circle),MinThr(Center Circle),MaxThr(Center Circle),Area(BG),Mean(BG),StdDev(BG),Mode(BG),Min(BG),Max(BG),X(BG),Y(BG),XM(BG),YM(BG),Perim.(BG),BX(BG),BY(BG),Width(BG),Height(BG),Major(BG),Minor(BG),Angle(BG),Circ.(BG),Feret(BG),IntDen(BG),Median(BG),Skew(BG),Kurt(BG),%Area(BG),RawIntDen(BG),FeretX(BG),FeretY(BG),FeretAngle(BG),MinFeret(BG),AR(BG),Round(BG),Solidity(BG),MinThr(BG),MaxThr(BG),Area(Whole cell),Mean(Whole cell),StdDev(Whole cell),Mode(Whole cell),Min(Whole cell),Max(Whole cell),X(Whole cell),Y(Whole cell),XM(Whole cell),YM(Whole cell),Perim.(Whole cell),BX(Whole cell),BY(Whole cell),Width(Whole cell),Height(Whole cell),Major(Whole cell),Minor(Whole cell),Angle(Whole cell),Circ.(Whole cell),Feret(Whole cell),IntDen(Whole cell),Median(Whole cell),Skew(Whole cell),Kurt(Whole cell),%Area(Whole cell),RawIntDen(Whole cell),FeretX(Whole cell),FeretY(Whole cell),FeretAngle(Whole cell),MinFeret(Whole cell),AR(Whole cell),Round(Whole cell),Solidity(Whole cell),MinThr(Whole cell),MaxThr(Whole cell)
609,Experiment-81.czi,7.364E0,8.228E1,2.728E1,6.600E1,1.300E1,1.800E2,5.071E1,1.420E0,5.070E1,1.405E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.059E2,8.000E1,4.559E-1,2.917E-1,1.000E2,5.891E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.316E-1,2.113E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,1.946E0,1.684E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.397E0,0.000E0,5.044E0,2.996E1,9.231E0,6.220E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.202E1,3.093E1,6.400E1,0.000E0,2.140E2,4.924E1,1.420E0,5.059E1,1.441E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.755E3,7.100E1,2.258E-1,-1.361E-1,9.999E1,5.596E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
610,Experiment-81.czi,7.364E0,8.264E1,2.484E1,7.200E1,2.100E1,1.700E2,5.071E1,1.420E0,5.070E1,1.425E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.085E2,8.200E1,3.466E-1,-1.070E-2,1.000E2,5.917E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.291E-1,1.943E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,2.107E0,1.281E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.163E0,0.000E0,5.974E0,4.166E1,7.778E0,5.020E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.186E1,3.111E1,7.200E1,0.000E0,2.070E2,4.924E1,1.420E0,5.063E1,1.449E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.743E3,7.100E1,2.579E-1,-8.172E-2,9.996E1,5.584E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
611,Experiment-81.czi,7.364E0,8.354E1,2.581E1,6.600E1,1.900E1,1.590E2,5.071E1,1.420E0,5.070E1,1.410E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.152E2,8.200E1,3.135E-1,-2.084E-1,1.000E2,5.982E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.957E-1,2.330E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,1.935E0,1.547E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.168E0,0.000E0,5.001E0,2.900E1,9.487E0,6.970E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.243E1,3.131E1,7.700E1,0.000E0,2.430E2,4.924E1,1.420E0,5.063E1,1.445E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.788E3,7.200E1,2.340E-1,-1.356E-1,9.997E1,5.628E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
612,Experiment-81.czi,7.364E0,8.327E1,2.764E1,7.900E1,1.800E1,1.760E2,5.071E1,1.420E0,5.070E1,1.400E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.132E2,8.100E1,3.870E-1,1.634E-1,1.000E2,5.962E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.265E-1,2.338E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,2.134E0,1.459E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.539E0,0.000E0,4.811E0,2.630E1,1.120E1,7.330E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.124E1,3.084E1,7.400E1,0.000E0,1.870E2,4.924E1,1.420E0,5.060E1,1.429E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.693E3,7.100E1,2.100E-1,-1.811E-1,9.997E1,5.535E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
613,Experiment-81.czi,7.364E0,8.208E1,2.687E1,7.200E1,1.400E1,1.750E2,5.071E1,1.420E0,5.069E1,1.420E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.044E2,8.100E1,3.629E-1,1.952E-1,1.000E2,5.877E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.427E-1,2.190E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,2.014E0,1.738E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.531E0,0.000E0,5.177E0,3.114E1,9.316E0,6.350E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.101E1,3.084E1,6.800E1,0.000E0,1.890E2,4.924E1,1.420E0,5.062E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.674E3,7.000E1,2.419E-1,-1.446E-1,9.995E1,5.517E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
614,Experiment-81.czi,7.364E0,8.203E1,2.561E1,6.400E1,1.600E1,1.680E2,5.071E1,1.420E0,5.070E1,1.420E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.041E2,7.900E1,4.053E-1,1.407E-1,1.000E2,5.874E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.419E-1,2.168E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,1.999E0,1.300E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.520E0,0.000E0,5.110E0,2.946E1,9.402E0,6.340E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.009E1,3.070E1,8.400E1,0.000E0,1.940E2,4.924E1,1.420E0,5.062E1,1.444E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.601E3,6.900E1,2.429E-1,-1.533E-1,9.996E1,5.446E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
615,Experiment-81.czi,7.364E0,8.159E1,2.714E1,6.500E1,1.500E1,1.740E2,5.071E1,1.420E0,5.069E1,1.423E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.008E2,7.800E1,4.274E-1,-2.830E-2,1.000E2,5.842E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.128E-1,2.048E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,2.129E0,1.427E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.171E0,0.000E0,4.997E0,2.779E1,9.316E0,6.000E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.046E1,3.092E1,6.500E1,0.000E0,1.760E2,4.924E1,1.420E0,5.057E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.631E3,6.900E1,2.524E-1,-2.078E-1,9.996E1,5.475E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
616,Experiment-81.czi,7.364E0,8.226E1,2.843E1,5.900E1,1.600E1,2.120E2,5.071E1,1.420E0,5.069E1,1.407E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.058E2,8.000E1,5.899E-1,6.144E-1,1.000E2,5.890E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.231E-1,2.039E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,2.080E0,1.493E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.294E0,0.000E0,4.649E0,2.323E1,9.316E0,6.120E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.175E1,3.108E1,7.500E1,0.000E0,2.150E2,4.924E1,1.420E0,5.064E1,1.428E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.734E3,7.100E1,2.365E-1,-1.199E-1,9.996E1,5.575E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
617,Experiment-81.czi,7.364E0,8.379E1,2.567E1,7.800E1,8.000E0,1.910E2,5.071E1,1.420E0,5.070E1,1.416E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.170E2,8.100E1,5.373E-1,6.391E-1,1.000E2,5.999E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.256E-1,2.349E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,2.073E0,1.486E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.528E0,0.000E0,4.863E0,2.725E1,1.111E1,7.320E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.212E1,3.134E1,6.800E1,0.000E0,2.010E2,4.924E1,1.420E0,5.063E1,1.435E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.763E3,7.200E1,2.122E-1,-2.042E-1,9.999E1,5.603E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
618,Experiment-81.czi,7.364E0,8.383E1,2.533E1,9.100E1,1.800E1,1.740E2,5.071E1,1.420E0,5.070E1,1.428E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.173E2,8.400E1,1.804E-1,-7.343E-2,1.000E2,6.002E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.231E-1,2.095E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,2.055E0,1.520E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.294E0,0.000E0,5.045E0,2.845E1,9.316E0,6.120E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.175E1,3.092E1,6.600E1,0.000E0,1.980E2,4.924E1,1.420E0,5.063E1,1.443E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.733E3,7.100E1,2.093E-1,-1.823E-1,9.996E1,5.575E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
619,Experiment-81.czi,7.364E0,8.428E1,2.613E1,7.500E1,1.400E1,2.000E2,5.071E1,1.420E0,5.070E1,1.402E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.206E2,8.200E1,3.474E-1,3.248E-1,1.000E2,6.035E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.744E-1,1.875E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,1.950E0,1.421E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.708E0,0.000E0,4.887E0,2.693E1,9.145E0,5.550E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.148E1,3.110E1,8.300E1,0.000E0,2.000E2,4.924E1,1.420E0,5.060E1,1.441E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.712E3,7.100E1,2.359E-1,-1.006E-1,9.997E1,5.554E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
620,Experiment-81.czi,7.364E0,8.360E1,2.753E1,5.900E1,1.000E1,1.830E2,5.071E1,1.420E0,5.070E1,1.404E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.156E2,8.100E1,4.151E-1,-1.175E-1,1.000E2,5.986E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.179E-1,2.363E0,0.000E0,0.000E0,2.500E1,1.978E0,1.420E0,1.946E0,1.299E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.436E0,0.000E0,4.874E0,2.764E1,1.009E1,7.230E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.181E1,3.095E1,6.400E1,0.000E0,2.020E2,4.924E1,1.420E0,5.062E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.738E3,7.100E1,2.416E-1,-1.139E-1,9.997E1,5.580E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
621,Experiment-81.czi,7.364E0,8.197E1,2.665E1,6.600E1,1.500E1,2.030E2,5.071E1,1.420E0,5.068E1,1.412E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.036E2,8.100E1,5.878E-1,9.415E-1,1.000E2,5.869E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.034E-1,2.346E0,0.000E0,0.000E0,2.500E1,1.978E0,1.420E0,1.870E0,1.369E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.261E0,0.000E0,4.937E0,2.859E1,9.487E0,7.060E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.154E1,3.111E1,6.900E1,0.000E0,2.150E2,4.924E1,1.420E0,5.065E1,1.442E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.717E3,7.100E1,2.622E-1,-6.055E-2,9.996E1,5.559E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
622,Experiment-81.czi,7.364E0,8.109E1,2.538E1,6.600E1,1.500E1,1.740E2,5.071E1,1.420E0,5.070E1,1.423E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.971E2,8.000E1,2.382E-1,7.617E-2,1.000E2,5.806E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.009E-1,2.190E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,1.943E0,1.548E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.230E0,0.000E0,4.248E0,1.906E1,1.009E1,7.030E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.045E1,3.060E1,6.600E1,0.000E0,1.890E2,4.924E1,1.420E0,5.060E1,1.442E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.629E3,6.900E1,2.264E-1,-1.875E-1,9.995E1,5.474E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
623,Experiment-81.czi,7.364E0,8.206E1,2.582E1,8.100E1,1.600E1,1.810E2,5.071E1,1.420E0,5.069E1,1.422E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.043E2,8.100E1,4.326E-1,2.723E-1,1.000E2,5.876E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,3.838E-1,1.679E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,1.955E0,1.401E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,4.618E0,0.000E0,5.666E0,3.829E1,7.521E0,4.490E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.064E1,3.085E1,6.400E1,0.000E0,2.020E2,4.924E1,1.420E0,5.064E1,1.436E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.645E3,7.000E1,2.723E-1,-8.936E-2,9.995E1,5.489E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
624,Experiment-81.czi,7.364E0,8.135E1,2.757E1,7.200E1,1.600E1,1.780E2,5.071E1,1.420E0,5.070E1,1.428E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.991E2,7.900E1,3.672E-1,-2.349E-1,1.000E2,5.825E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.786E-1,2.419E0,0.000E0,0.000E0,2.600E1,1.978E0,1.420E0,2.041E0,1.236E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,8.166E0,0.000E0,4.679E0,2.671E1,1.154E1,7.940E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.913E1,3.080E1,6.500E1,0.000E0,1.910E2,4.924E1,1.420E0,5.063E1,1.434E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.524E3,6.800E1,2.573E-1,-1.513E-1,9.996E1,5.371E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
625,Experiment-81.czi,7.364E0,8.027E1,2.575E1,6.500E1,1.100E1,1.640E2,5.071E1,1.420E0,5.068E1,1.427E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.911E2,8.000E1,2.845E-1,-1.494E-1,1.000E2,5.747E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.761E-1,1.965E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,1.808E0,1.356E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.728E0,0.000E0,5.175E0,2.982E1,8.718E0,5.570E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.041E1,3.032E1,6.200E1,0.000E0,1.860E2,4.924E1,1.420E0,5.060E1,1.430E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.626E3,7.000E1,2.530E-1,-1.908E-1,9.999E1,5.471E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
626,Experiment-81.czi,7.364E0,8.216E1,2.592E1,7.600E1,2.500E1,1.720E2,5.071E1,1.420E0,5.069E1,1.416E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.050E2,7.900E1,4.053E-1,-8.350E-2,1.000E2,5.883E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.923E-1,2.044E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.788E0,1.537E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.924E0,0.000E0,5.093E0,2.806E1,8.889E0,5.760E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.005E1,3.064E1,6.300E1,0.000E0,2.030E2,4.924E1,1.420E0,5.063E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.598E3,6.900E1,2.470E-1,-1.551E-1,9.996E1,5.443E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
627,Experiment-81.czi,7.364E0,8.138E1,2.612E1,6.800E1,1.300E1,2.080E2,5.071E1,1.420E0,5.068E1,1.415E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.993E2,8.000E1,5.042E-1,9.190E-1,1.000E2,5.827E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.880E-1,2.207E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,1.997E0,1.392E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.076E0,0.000E0,4.593E0,2.302E1,1.017E1,6.880E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.050E1,3.050E1,7.400E1,0.000E0,2.080E2,4.924E1,1.420E0,5.055E1,1.443E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.634E3,7.000E1,2.423E-1,-1.430E-1,9.997E1,5.478E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
